feature_1,feature_2,feature_3,feature_4,feature_5,target,category
-0.29288343390248806,0.6353525177015421,-0.14655853569167893,0.33750534806623456,2.3652240887242684,1,A
-0.31410189894422713,1.4642882506472605,0.3562167098144623,1.4293596127454358,0.9971417715262644,1,A
0.7133951738610417,-1.0376564158926171,0.23882938618641383,-0.28077407356381845,0.3741563642338508,0,A
0.3019139885923663,-1.0392961846155329,1.2613181018500463,-1.0551862816147417,0.8616968771277991,0,B
1.940205784231578,-1.7591051253212444,1.5991566845286143,0.018634204484507588,0.5227537304080639,1,A
0.029195252879060773,0.7967666583531742,-2.899893780274999,1.009950948949406,1.317191801129646,1,A
0.6839813398696984,-0.08996894809212175,-1.2352804947662746,0.5967691716181407,0.9108561569848841,1,A
0.6577030252683818,-1.2087117788831845,-0.3125161606756704,-0.361007445839303,1.399681426055734,0,A
1.1570989161682053,-0.4239093870436864,0.8039193308807204,0.9150076405899892,0.6180915580639812,1,B
2.6298417003686856,-1.9859704713407185,0.2829461845074849,1.9089065074025202,2.4542737974277506,1,A
0.8594836651006316,-1.3282837467906106,-0.28616863668797066,-0.01952154472253964,1.6917407901341464,0,A
0.33445909216138575,-0.7640468124044304,1.0728867429928937,-0.7566377061529034,4.959801345227888e-05,0,C
0.21728094220772962,-0.6334580981039009,-0.3341364484598427,-0.7234755705633834,0.11367659104023775,0,C
2.028700888239221,-2.224786655694567,-1.847408384527915,-0.16927020283311078,-1.1003618934980768,0,B
-0.050190041141548666,-0.4983011498477903,-0.5124052146241178,-1.609485573443614,-1.2814501919345163,0,A
1.4581887014721209,-0.3457139272748193,-0.7206260575907678,1.063074839968508,-1.2340477296903862,1,A
0.9303735467448772,-1.3162628355417332,0.10940759902005842,-0.9323775348457709,-1.1828218081855488,0,B
0.8274781852051358,0.3257432007971961,0.1310207620786982,1.7220666037493846,0.795622880199784,1,A
0.8061629652599702,-1.4251742486180896,0.9344277832313074,-0.284233834991259,1.8329426155722395,0,A
-0.13970138368831106,-0.3952834642639893,-0.2855036969711149,-1.1439811499636525,-0.06362707448092153,0,A
-0.9486115246701993,0.2354814300477368,-0.2781192303112381,-2.5209284520017414,-2.048920583588611,0,A
-2.264362477677068,1.4404292116790498,1.3369204375647132,-3.121886148340178,-1.9417561183352565,0,C
1.0181137350843867,-0.08336217167099613,-0.5974233651432281,1.1871893121147394,0.38709670280672326,1,A
0.3123738347600936,-0.7883076262442934,0.14280939244258323,-1.1621518020844417,-0.7963881059494818,0,B
-0.13481545047098584,-0.8816345005567057,-0.5790453361681495,-1.7113826870432762,0.975934941986768,0,A
0.22164799241407596,-0.715217178242739,-1.1378071596536348,-0.9643676111726209,-0.11263345613506925,0,A
-1.3732523809776198,2.5091129739259914,-1.645592614041814,1.1522233479894401,1.2299242850555405,1,A
-0.6739479925111451,1.406922368791622,0.3144794724834049,0.7507714347522623,1.7131393613289925,1,A
0.40768057799271384,-0.8658228402233719,-0.7492156170889224,-0.5828209732140459,0.5422181872879417,0,C
0.1784041110081849,-0.910081380923468,0.024857503751269192,-1.110198519590306,0.7909875708110132,0,B
2.024719235805581,-2.191163674773749,-0.8908896119420586,0.4282688070050038,0.3061737398363038,0,C
1.0189227812023571,-0.5565164625314425,0.18676205484824018,0.3012444155304599,0.5513738098093703,1,B
1.6442566769755835,-0.7960297397884463,0.1848678838526347,1.5429863464255558,1.248093761241328,1,A
1.6540852416941898,-1.9217259690988047,-0.639230561280132,-0.318378326093286,-0.8027817996381107,0,C
0.320807518309992,0.6429071245439106,0.5767938239138171,0.8810394475353831,0.016470554597632914,1,A
0.9175727539164724,-0.1314004253879444,0.5963970691176537,0.8548539400213367,0.3826181488670244,1,A
1.641823192541778,-0.8171517729595326,-1.001062213384433,1.5731037764077729,1.4521402794781846,1,A
0.8037868579516931,0.8504722784196119,1.7701676156472728,2.8608595152263874,1.1594936860986278,1,A
-0.4206402704309471,-0.453391276636425,1.0357246425830327,-1.9456021929528022,-0.14384887630696208,0,A
0.9954475048887165,-0.4937216645486353,1.5080475914191533,0.45265019671820916,0.7597162510815005,1,A
-0.07089187466010784,-0.7586072288867346,0.6731320206897123,-1.506132185405677,0.47824954832451594,0,B
-0.21413258658120393,0.9581730689944722,0.6301487764278614,0.905439069727798,1.6762797278748827,1,A
1.089706047770382,-1.3592851712569372,-1.3257937713542476,-0.1882928291141982,0.015903399059508327,0,A
2.159246917290466,-2.3352845786088654,-0.09530972104935061,0.00936893421435081,-0.8480250051668736,0,A
-0.13731257335231642,-0.713136767763168,-0.2960461003212362,-1.6033320803235922,0.38975036686844844,0,A
-0.8284034559345829,0.16557418587760497,1.1512196407856137,-1.7655766164326174,-0.44229043465629103,0,B
1.3517844779353783,-0.575007014191558,-2.21004278929018,1.2880365195944448,1.2007559000356962,1,A
0.5655947657961409,-1.0023469973403922,-0.6872265309140099,-1.1188746007973704,-1.0994008681374392,0,C
-0.26181476519148994,1.6271274374745703,-0.8259841780265164,1.6264342058575612,0.34012299493349296,1,B
0.4857279349788414,-1.199786519933601,-0.8177154757301307,-0.7489443485439249,1.3854117265999006,0,A
0.8651167660400814,-1.2518826700244832,-2.2332788193557644,-1.7484388495045615,-3.2525468684257275,0,A
0.9092276121715704,-0.3353249794389467,-1.396934091467959,0.34590959541302035,0.17466575093972037,1,B
1.3310461530638695,-1.5902501752325289,-1.47423727889541,-0.3466847273446704,-0.6522659379038362,0,B
1.044995649401822,-1.3174527191673207,-0.2621451438679057,-0.5033803371980301,-0.7536986814107687,0,B
0.8527672415376714,-1.3035727687056236,1.5587980694978887,-1.124638443132016,-1.2795254334448694,0,B
0.8545972737004238,-0.21277711075987105,-0.8160378953942717,0.6274652904511273,0.5984897122449937,1,A
-0.32750488831000524,0.6571936643762386,0.5886526793824348,0.455996728190433,2.7700629827211767,1,A
0.4625180244044484,-1.0220270171360228,-0.7730834555704812,-0.7986336919896266,0.46502715229157054,0,A
-0.8583148432798593,1.2373197305899302,0.19332032475446598,0.45502295550441085,2.9503395975271296,1,B
1.60989740999014,-1.806296515065489,-1.4019080677162379,-0.5659717958654309,-1.785268986386418,0,B
2.48666849835367,-2.6528583448239673,1.150607550593069,0.545814819693577,0.22738256650587774,0,A
1.4808722856529624,-1.7386411537663529,-0.8047245724183811,-1.0866045654307843,-2.7143213418641805,0,A
-0.0630926377968468,-0.34128275118785867,0.21482650611660128,-1.1866524449134177,-0.9232113607303134,0,A
-0.8666917743243997,0.25485711094757546,-0.7286780669457907,-1.9224715737788562,-1.0869839374255472,0,A
0.8114429841374682,-1.1536982045875885,-0.5253888696369459,-0.5239433789444213,-0.24731408145544975,0,B
0.5844477369288265,-1.1840182504831651,-1.27040874397943,-0.5290415350517872,1.2768302298820622,0,B
0.4129109060066328,-1.4782006701310115,1.068959535275138,-1.1080539458652339,2.3502502280497692,0,B
1.050094127460468,0.37855038847272926,0.12652320501805506,2.542134368418097,1.3059328186659604,1,A
0.7502215019080408,-1.3870241937495145,-1.5763517088994359,-0.37257361710415837,1.7422843800285803,0,A
1.0618753704089023,-0.24118474410141544,1.013455821741101,1.0022048125280052,0.4660615691064013,1,B
0.6482308420866302,-1.0394259051725419,0.6795756851606412,-0.5542872234419571,0.06574958187901658,0,B
1.8092762345617717,-2.0526857078914826,-0.13415564209226424,-1.154912300427036,-3.2407869989190567,0,A
0.1826610815177415,-0.682134713218709,1.6739015887420603,-1.3082218479965886,-0.9461642135636754,0,B
0.32396610347375354,-0.7689024295053616,0.07272462740328739,-1.7505699984973364,-2.503299875061124,0,A
0.8638925831419674,-1.225791972111678,-0.8067463802094889,-0.42307835583878706,0.07513652871663923,0,A
2.3120626902404284,-2.0287626793646827,-0.1358547163882445,0.698516604736784,1.4512892091572558,1,A
1.3112334736191527,-1.5973183590197713,1.0043766347631322,-0.23337307274828967,-0.19934112736378995,0,A
2.46218065077265,-2.1008510295174156,-2.627065356808166,0.8428531158989375,1.293970199260744,1,A
1.2833151045639806,-0.7479833032777783,0.21741657568671346,0.5336666409762476,0.5555604810984962,1,A
0.9126640647866898,-1.2872901768447786,-0.28839220030029905,-1.3764138065939198,-2.3853364251347746,0,B
0.004954285840069249,-0.9050897987477189,-0.7242465320583404,-1.3796976890147699,1.1152192466402095,0,A
-1.8608579434243961,2.535690613531874,-1.2744928824990227,0.9074529603730073,3.413349655553915,1,A
0.3841307388950039,-0.9249364078004138,0.4874139269048432,-0.5819821581326547,0.9972664579391463,0,C
0.7067786923838096,-1.1417392499719294,0.7903785250428523,-0.8883464804728366,-0.6248722172646306,0,A
-0.661938155966558,1.8106703249826797,-0.10172002555304499,1.2743705669100573,0.8896842045227318,1,A
0.614720331590709,-1.7301135901561566,0.6356615967509606,-0.8728491098757536,3.0585834606396993,0,B
1.3931560370819787,-1.2057748443973397,1.32596997047509,-0.5972408245921523,-0.6617741521999647,1,A
0.5270719268415137,-0.9156920414941447,-0.47434544190347283,-0.38798831466962114,0.5867484292240519,0,A
0.09647837145492895,-0.6083457982078813,0.785812009296809,-1.5858115203135439,-1.5336018998738257,0,A
-0.40274222536935045,-0.6989274588260899,0.677359521686422,-2.0856485267311955,0.6691494759718422,0,A
0.6813571849830878,-1.1732178541427336,1.4182403547575644,-0.3221777537961156,1.171271645400016,0,C
-0.8904258634193247,-0.513371785116957,0.02194380821533224,-2.908959751055267,0.5107266044381424,0,B
0.5545727741440731,-1.1886494152204938,1.4644543122672997,-0.5109787499204217,1.5296462291775592,0,B
-0.10756269992575533,-0.42041897485975144,-1.0637896161020317,-0.762740356256646,0.8673554235358001,0,B
0.2830457744163071,-0.9210195274941169,-0.33849396429229733,-0.8933162680997521,0.7785465649014269,0,B
-0.0040321506120435235,-0.4596303112428177,0.7641052963280948,-1.4911312979064306,-1.4557467556668953,0,A
0.13987400775127057,0.9288428963907722,1.142699916235183,0.9566617014556312,-0.18622544830535048,1,B
1.4334994615176737,-1.7077458538316366,0.40191895517392295,-0.4112868687107194,-0.8271043149132075,0,A
0.8805932915072779,-1.3501737500153799,1.0877398432337475,-0.044606481931012354,1.6128506204177788,0,B
-1.2848141265000246,0.5886378352175392,0.9200114600053961,-1.7527659337100836,0.14536630692095764,0,B
0.2637637093460002,-0.6997757852907718,-0.038140085441648916,-1.7504171037397511,-2.4996262609305053,0,A
0.6586776864138378,-1.0947150202803129,-0.38479553417306533,-1.278026464333393,-1.5956595236269993,0,A
2.321614968854341,-2.1044634921804173,-0.33869133992187517,0.37603130663088746,0.9489115468865147,1,A
-0.9497635417934942,0.35104878856824784,0.31470630755446866,-1.6569160280230006,-0.39402571386132923,0,A
0.48013756519797973,1.439880384137287,-1.1221532378809973,2.00119546283815,-2.2067119994724673,1,B
2.2249294377315962,-2.392249954939925,2.1205681204305016,0.140264671411789,-0.6069016453769309,0,B
-2.072376334475848,1.2920468740080144,-0.5655112882176463,-2.7184548815018,-1.2776306441759873,0,A
1.6612194150088389,-0.9937041193000448,0.5736870300025537,1.0274573547294765,0.8365137344472192,1,A
0.7175341027253845,-1.1047075749800417,-0.3674105867948155,-0.6758940542799273,-0.33014051033946623,0,A
0.3051551503586458,-0.7912942368363605,0.38124426647807275,-0.9673706747640048,-0.22883808885382795,0,A
-0.7828487418802006,2.077689786789655,1.5055451919058283,1.371631352456885,0.4780660094545278,1,A
0.45539739469500895,-1.297454748826196,1.180490877972961,-0.8257354896559844,1.8812372022836423,0,A
-0.06234743227240325,-0.7294985062457252,1.8276809829496963,-1.4061667944082563,0.5345309632651778,0,C
0.6672283359571283,0.09268916213705714,-0.8974915631672096,0.5753410114383846,-0.0007016223014411072,1,A
-0.698413204538627,0.09733470970492064,1.6512365786872862,-1.6438275210635585,-0.5564657109894291,0,A
0.9707391970009213,-1.688094135476474,-0.08804446917604382,-0.14398924351812925,2.5773928933832293,0,B
1.2040062381148315,-1.54491483364391,-0.6240987123257102,0.030444025913062722,0.865292518420471,0,A
0.39407994630760185,-1.0253086246358512,-0.18138540310928583,-0.8298878137192485,0.8163235798059465,0,C
-1.0325636032029617,0.36265080739935707,-0.5777505081541768,-2.3587775901039714,-1.7827019376023117,0,C
-0.25818170247848166,-0.2707759639154479,-1.368268938725629,-1.3815330797708676,-0.6163343604072021,0,A
0.49347905539112175,0.4809474196812301,0.847932173353264,1.0327586713025516,0.21250456743557966,1,A
-0.6715793692246423,0.022306863932552323,1.4961022334255598,-2.1157742509649147,-1.5571675818839803,0,A
0.2863332999548612,-1.1837984976170475,-1.5888184753202212,-1.058548273598618,1.7049583855926547,0,A
2.5597616687124867,-2.0339295430142927,-0.3234378675446039,1.1531330867408993,1.159919390108012,1,A
0.3523137536902895,-1.1951910622598199,-0.610022977498356,-0.9317973074287432,1.6945909092316591,0,B
0.30948325971538904,0.0481393338008671,-0.575881712458321,0.3334843136796535,1.7745096620960092,1,A
1.0761397779949144,-0.3376720594210679,0.21294997367162288,0.8706053201391685,0.5419173132204528,1,A
-0.7801505538387331,0.0687286675902854,-0.13592728985576719,-2.5973883499376993,-2.397364322850245,0,A
-0.6118530169192306,0.06046672515827689,-0.43874592004829344,-2.224923505982331,-2.404594538103545,0,C
0.8795372055764968,-1.0343232284483108,-0.3990988538209255,0.20596177092618317,0.6172990282815729,0,A
0.4207910919668702,-0.8268671791675786,0.8455260998852114,-1.117464723156721,-1.1361251853044014,0,A
0.7058687742939987,0.02339180732249746,0.3984491228578794,0.5250418809847943,-0.003335804415672383,1,A
-0.5352976088911303,-0.029472092873570666,-1.8348080296345557,-1.5170901433058943,-0.5518152361801846,0,C
0.8109042536384706,-1.0963917366895144,-0.7005368280095384,-1.2958900308955916,-2.5579219557964605,0,A
0.0032087905776471484,-0.9896168333564921,0.7143189358736531,-1.4875245046396968,1.2876189951911479,0,B
0.9846454991984795,-1.2937936816295474,0.09913833941812458,0.08076137965980679,1.0124384491999554,0,B
0.6229387422860033,-1.007523201025104,0.03390078412545998,-0.9153108505757186,-0.8895484206360109,0,A
0.514762765781708,-0.8266836981540842,0.7661960091741071,-0.41493814311098487,0.12466771091125117,0,B
0.8775249780986617,-1.1556647805540718,2.1640073739123564,0.0395915478164488,0.8315807163438157,0,A
0.16528143967065376,-0.6069069701449094,-0.8403915362054409,-0.8622377385328976,-0.07164406323869921,0,B
0.09320517676270057,-0.9313081509064571,1.4294578020440076,-1.2924543955584673,0.9442653931410677,0,B
1.1805545801759814,-0.30458066998230215,-0.5214010918187526,1.4167267344724976,1.158843518470887,1,A
-1.3173519383836279,0.5926631115585765,1.1384155206557094,-2.3952894570372063,-1.3540595101411097,0,A
-0.28316776813355315,-0.9079160805520102,0.5987390159931402,-1.969514310592852,1.341321231137266,0,B
-0.3960104506220592,-1.0619853310059306,0.9729965453330005,-2.33894777813106,1.8705477473033214,0,A
-0.3235205179548678,-0.20156803907003695,-0.3279419202673591,-1.6939776743523822,-1.397257417196879,0,A
-0.8625939568735331,-0.5214424103148299,0.5251903903377283,-2.8167399234553248,0.6245501142436227,0,A
0.0390646793638279,0.6336899089575234,-0.10611951556933184,0.6383946915815051,1.1428760496384047,1,A
-0.5052443959388633,-0.019313728819884912,0.023895096986299567,-2.3785040539484936,-3.0344393745722265,0,B
0.17566416618377273,0.3879561077669015,1.2526157196195573,0.6048003252089948,1.5137123544409476,1,A
0.2614390660671629,-1.2340452575013348,0.326624217565134,-1.201581211674217,1.746427676974386,0,A
0.44132727211921274,-0.8198904350917993,-1.0225853502720914,-0.9312411647043898,-0.8116718416042794,0,A
-0.5580729606760415,1.8572253573984383,0.07698314140715402,1.2876075086264458,0.04942913430094986,1,B
-0.9673878355939476,2.0111865024644753,2.484969953586654,1.297371960686538,1.7536366322320678,1,A
1.2783247968335627,-0.4871554837755008,-0.34829345358145714,1.1684431756392022,0.8744528534823922,1,B
0.8985671360228489,-0.5264128426264059,-0.02974165415538386,0.29977007406371226,1.120647333205282,1,A
3.3203157017062397,-3.31939281629657,0.4508913752125149,0.9685874423271972,-0.23888423187833463,0,C
0.1032030380074101,-0.6460385294916279,0.9179676706663622,-1.1039623943425363,-0.12004208191737664,0,A
0.3028654418105911,-0.7129697191978239,-0.5013692716678184,-1.9478412513375547,-3.1828821815644135,0,A
1.1185278696537095,-1.588980358724024,-0.9976745727406487,0.31853070182105947,2.3667948674982426,0,A
-0.6411730491058032,-0.34882742766811203,-0.927784109060761,-2.1448511244861708,0.12764063126362202,0,C
-0.19991760814570422,-0.3599889169478626,0.021060198364359507,-1.1611747760856255,0.07221612564121727,0,B
1.1366700252175344,0.2142879231785222,0.13164456691928453,2.302850554285671,1.017014180977279,1,A
-0.26868977234785085,-0.27580521185662465,-0.7250967209741775,-2.004528355384834,-2.1511486586767825,0,B
-0.6984016091413885,0.11526009387483271,0.40346891810791735,-2.481834908338079,-2.8363086863403066,0,B
-1.5717134365440921,0.822643815384662,0.184810302489739,-2.1243210051415473,-0.30801431675012647,0,A
0.27709785811273613,-1.335606938713977,1.507633558913684,-1.3125186713681793,1.8943066316212318,0,A
0.6875321982403173,0.2628739685635838,-1.013805932639863,0.9545996974881975,-0.026791547081841394,1,A
1.3505651831962813,-1.676783321571179,0.5597004724114222,-0.7411693474680698,-1.3461922700096824,0,A
-0.48589500889148746,-0.045668095176015555,1.2030478522059247,-2.274269229684079,-2.741928593269743,0,B
-0.759709166409908,0.9468134268109498,-0.7602909475639799,0.25134946157212523,3.3429582765318075,1,C
-0.18780457609816736,-0.6196994641009175,-0.28879530269948617,-1.5265723617342744,0.40684650400043243,0,B
2.043543533903109,-1.3884795518347854,-0.7893470120509625,1.3584856237702305,1.4473563202657806,1,A
0.7778192540127467,-1.3897457686263954,-1.0195062023841872,-0.31674377525910424,1.734574954232047,0,A
0.16343874112981333,-0.9206410160995683,-1.345583400104966,-1.0727197983976693,1.034976832382185,0,B
-0.3321620435518144,-0.5666777635321887,-0.25593056166975336,-1.8489701254446813,0.16467468687004094,0,B
1.0089000184851802,0.4272459530048869,0.11038963910769706,2.685670831514657,1.6752553241744788,1,B
0.28450699414251507,-0.7478932858264399,-0.6190727365172086,-0.785195626430011,0.14424566003152506,0,B
-0.8263971777719153,0.2656298424603394,-0.5626920244402328,-1.2670497477677727,0.32141504004655297,0,B
-0.37633312031084987,-0.17198012806661922,0.1417658589610795,-1.9480418122789218,-1.8943054100129721,0,A
1.3002125924137768,-1.6025152560648888,-0.3773420769478101,-0.36820117181741463,-0.45685167336680466,0,A
1.8526093898601703,-1.4090019346585376,-0.9159247272624271,0.6628562137815842,0.9000035497494043,1,B
0.8889197111724559,-1.3820674298709543,-1.0285765255061254,-0.07754571953055389,1.6435392136750475,0,B
0.7471531762828703,0.5423678379949353,-0.7419834280919447,1.3434096395026254,-0.8396822412511777,1,A
0.9158833177696266,-1.3526169936886832,0.9327436083455788,-0.8603332644446614,-0.7163566465892196,0,A
0.4379549895258367,-0.8306011860255869,0.07575934319837979,-1.4360373299125804,-2.051736751333769,0,B
-0.23300038862122807,-0.9080062758420948,-1.1416718217393904,-1.912194267631385,1.1866432971297058,0,A
-1.3292217977038319,0.6763327036699422,-0.21242892991046652,-1.843415759251058,-0.2810506881029744,0,A
-0.59394136142503,1.5916377301654725,-0.32894408535730224,1.2657696235839397,1.6023745735717494,1,A
0.8777494599152241,-1.0589812756980295,0.2666727637833204,0.10461381683916704,0.49305039505447756,0,B
-0.640750734740649,0.09748647693806367,-0.6151876757156072,-1.3718040502768352,-0.19790717259676294,0,B
-0.36223976401033453,1.509294590915705,0.5053265000780651,1.0903100989640593,0.16921707863863233,1,A
0.302000962206857,-0.6907026938408394,0.2214776976759162,-1.4540765180524884,-2.0064340449641485,0,B
0.4315375384275748,-1.2021977001244437,-0.9169275453299295,-0.8543896632264351,1.452104485312264,0,A
-0.21919265509525868,-0.3112701299919127,0.1443434672966939,-1.3483673729149035,-0.554352417492084,0,A
-1.1660566400556072,2.91766508856303,0.02879081373848167,2.1522471598320125,0.43862605456890325,1,B
0.04571328059304113,-1.2115746010874344,-0.15556569452183558,-1.597862029776989,1.9050892876038752,0,B
0.8990332966155281,0.13678597149880845,1.0401885647927522,1.409698032613914,0.5367312821332888,1,B
-0.42669587125474134,-0.7606806318423692,0.0911882738437822,-2.2422047914645917,0.7299441240091582,0,B
3.192064514093569,-3.2186536933846592,-0.8214695290296501,0.5061137530243649,-1.194346381264311,0,A
1.3865463568757899,-0.9871776794190626,1.3907324875915426,0.37457323161156664,0.7674168061288146,1,A
-0.09929850060140266,0.4860977601230333,1.9324594974495528,0.5022938482015757,2.4017492561103073,1,A
1.5890097699145993,-1.8477025869052164,-0.06184008396068339,-0.8155853562265275,-2.092469465491263,0,A
0.0773775703124078,-1.2147012590153674,-0.6810551606146789,-1.6055898032801208,1.709026944373489,0,A
-0.3059582658535682,1.0749337539801236,-0.21903181435247787,0.9445336090864092,1.723897318533383,1,C
0.5111980576817586,-0.8864971500882284,-0.9205828940058789,0.2896313371900805,2.2975925095985934,0,A
1.3426417502235704,-0.19816375984124246,-0.49605231253974436,1.8927648624213322,0.8583928426974996,1,B
2.0102510248298153,-1.810550869039599,1.2010147611718904,0.24100292046693184,0.9470450313565074,1,B
-1.0821102339532902,0.41850984657364787,0.187538784413962,-1.6881461663048403,-0.025354816817919734,0,B
0.17109579961704569,-0.683296648214245,-0.3754938863522174,-0.8422225898860857,0.34564995047543623,0,A
2.025877483827876,-1.70899297339759,-1.5443773533483862,0.20718906798098446,0.23163169746051282,1,A
0.09389412034609047,-0.7400682251586311,-2.664332321074447,-1.1461094722524545,0.31941362271104135,0,A
-0.4890210561905711,-0.06030056526862215,-0.6590067582323337,-1.512316281914846,-0.6588083035716883,0,A
-0.5864902482869634,1.4984220136444324,0.3332400365224288,1.0095510084620518,1.3774083700693278,1,B
1.770978914104481,-1.9535727919450196,-0.47386487015952894,-0.16090846562296401,-0.9350032076810076,0,A
0.2903844389592739,0.9881233669223631,-1.595636760889683,1.4992210900852918,0.004205238581898585,1,A
-1.2549689062941696,0.5737643334694091,-1.4180599219689365,-2.460873876416128,-1.8049142582088744,0,B
0.10257764139940449,-0.5970835352561861,-0.22094226150476054,-1.2172417597222691,-0.6683145835667412,0,A
0.5580952239250053,-0.883446046831974,1.2902611290460646,-1.0478944974821307,-1.4919368993102706,0,C
1.3156982470064833,-1.979986211135612,-0.2828867205196255,0.24440331801807158,3.025511404907888,0,C
1.5441140377573352,-0.9573003459444382,0.8074447180083516,0.8643101337144412,0.9313269449089173,1,C
-1.7947168988762245,0.951851734120049,1.410213804814408,-2.8531895694836322,-1.532126092806732,0,A
1.9323571100907528,-1.2846107949400585,1.3680984817638127,1.0272562791225732,0.714188731633114,1,A
-0.5950707951050993,1.9916689357887436,1.6648018292404523,1.678397631641892,0.5887427615018943,1,C
0.03675245738856818,-0.99592417283148,-0.27269458215246056,-1.3907163503518158,1.3694812383726949,0,A
-0.3612130708432141,1.3125087861362548,-0.7150632206374263,1.2018376654554919,1.4853404219268402,1,C
0.4568592769602238,-1.4894197032245478,-0.8377094318949696,-1.0352435409541374,2.332075939092225,0,C
0.42463005870006193,-0.9854510599082793,0.1798310795379064,-0.663648658363934,0.8554917493825793,0,B
0.36019474981255895,0.18887872934775685,1.8381007079616358,0.4629568214680403,1.066566075870857,1,A
1.1483886359815558,-1.4723444154838938,0.20001485117174814,-0.20599117661255162,0.2059680470843368,0,A
1.5878564101937365,-1.8344605016964501,-0.04546497612900444,0.46234313322379883,1.1784107462089906,0,B
-0.36886385012477163,-0.4734512291070031,0.32543685943381034,-1.739825606804763,0.18359999569039487,0,A
1.0809191078903289,-0.4212109805586072,-0.7563234246285745,0.6079622494738542,0.2656982984520313,1,A
-1.1315361841885865,2.125900228675426,0.004601087097138987,1.3962427419753543,2.4071089842584183,1,A
-0.8801276852327227,0.15929194917586287,-0.5171370804487624,-2.7564661109471933,-2.6798324302918273,0,C
1.1049213772524173,-1.4526933015164207,-0.790012802081076,-1.4478203821327589,-2.872186250317415,0,B
0.22397758776323187,-1.39918222848972,-0.5458425859710776,-1.4310355579874117,2.2409978919886555,0,A
0.3254692522783915,-1.0606988720409933,0.9197033140843018,-0.9725884015221001,1.046274784339299,0,A
0.09859681060876639,-1.0184124621275135,-1.3162700410740993,-1.3509145466880748,1.2155964394103902,0,B
0.3545198963078256,-1.119326642055821,-0.6958614201447756,-0.9309566224701853,1.285741651283823,0,C
1.2168703649972115,-0.8745269839020935,-0.10137825626420019,-0.01742363617551601,0.18491683642502565,1,A
-1.4091017951129745,0.6631031462359616,0.6148413973029732,-2.3918388302546205,-1.157083864144863,0,A
0.4413451887613341,-0.9180273601499636,0.5573042937804867,-0.8033121724122194,0.036288927154837225,0,B
1.2862260837733122,-1.5760008342283165,0.7917964128034704,-0.564490049720294,-1.0228787793300114,0,B
-0.09211243114911048,-0.9030558043498806,-0.3961260979892287,-1.5917262033208437,1.1409898474703697,0,B
0.24822273234681683,-1.111334935969176,0.702881798595122,-1.1034726418952565,1.4394028051616177,0,B
-1.5300294907525314,2.566295603241638,0.297083451490835,1.1668708936009073,1.9204982057004045,1,A
0.5195868716950006,0.47526245399171785,-0.36624169747817953,1.009593228736006,0.0233286880000112,1,A
-0.1044666257394745,-0.47547578289175485,0.3509425048957069,-1.2742022514017448,-0.19693726360626385,0,B
0.15737497676560142,1.3326000907131155,-0.045861259369021544,2.1083545396278547,0.5952119849907472,1,B
0.5506817439821662,-1.0839373938042725,0.6550406137817893,-0.5320282981422428,0.9495220093173242,0,B
-0.3200233586904353,1.034567694624401,-0.5520580017774016,0.7247603765985882,1.447646975040604,1,C
